Iteration,Fitness,Chromosome
9000,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9100,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9200,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9300,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9400,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9500,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9600,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9700,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9800,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
9900,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
10000,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
10100,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
10200,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
10300,0.75,[-53.63, -76.65, 37.2, 74.94, -50.25, -45.39, 17.81, -87.36, 9.02, -7.43, -84.62]
10400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
10500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
10600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
10700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
10800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
10900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
11900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
12900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13800,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
13900,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14000,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14100,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14200,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14300,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14400,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14500,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14600,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
14700,0.63,[-56.21, -18.17, -5.37, -93.94, 21.04, 17.12, 8.11, 89.71, -28.23, 30.9, 33.11]
